name  lat	long	url	url-s	url-p	username	
melbourne - australia	-37.789437	144.928464	 http://farm9.staticflickr.com/8486/8203297856_4a62626fe1_q.jpg	 http://farm9.staticflickr.com/8486/8203297856_4a62626fe1_m.jpg	 http://www.flickr.com/photos/15632697@N06/8203297856	 Greenes Music	
Rutledge Lane off Hosier Lane Melbourne	-37.789313	144.987473	 http://farm3.staticflickr.com/2293/2357864118_668cd5412d_q.jpg	 http://farm3.staticflickr.com/2293/2357864118_668cd5412d_m.jpg	 http://www.flickr.com/photos/48527644@N00/2357864118	 MrLob	
Kate	-37.789313	144.987473	 http://farm3.staticflickr.com/2224/2357821784_989e2ea5bb_q.jpg	 http://farm3.staticflickr.com/2224/2357821784_989e2ea5bb_m.jpg	 http://www.flickr.com/photos/48527644@N00/2357821784	 MrLob	
Kate	-37.789313	144.987473	 http://farm3.staticflickr.com/2275/2356986747_ff7bb314b2_q.jpg	 http://farm3.staticflickr.com/2275/2356986747_ff7bb314b2_m.jpg	 http://www.flickr.com/photos/48527644@N00/2356986747	 MrLob	
Kate	-37.789313	144.987473	 http://farm4.staticflickr.com/3025/2356985025_abf82a3d0c_q.jpg	 http://farm4.staticflickr.com/3025/2356985025_abf82a3d0c_m.jpg	 http://www.flickr.com/photos/48527644@N00/2356985025	 MrLob	
Hosier Lane Melbourne	-37.789313	144.987473	 http://farm4.staticflickr.com/3162/2357029997_540b54ea58_q.jpg	 http://farm4.staticflickr.com/3162/2357029997_540b54ea58_m.jpg	 http://www.flickr.com/photos/48527644@N00/2357029997	 MrLob	
Hosier Lane Melbourne	-37.789313	144.987473	 http://farm3.staticflickr.com/2076/2357020315_25cb825d9e_q.jpg	 http://farm3.staticflickr.com/2076/2357020315_25cb825d9e_m.jpg	 http://www.flickr.com/photos/48527644@N00/2357020315	 MrLob	
Hosier Lane Melbourne	-37.789313	144.987473	 http://farm4.staticflickr.com/3021/2357026489_cd812020a8_q.jpg	 http://farm4.staticflickr.com/3021/2357026489_cd812020a8_m.jpg	 http://www.flickr.com/photos/48527644@N00/2357026489	 MrLob	
Rutledge Lane off Hosier Lane Melbourne	-37.789313	144.987473	 http://farm3.staticflickr.com/2245/2357028037_92f800b924_q.jpg	 http://farm3.staticflickr.com/2245/2357028037_92f800b924_m.jpg	 http://www.flickr.com/photos/48527644@N00/2357028037	 MrLob	
Kate	-37.789313	144.987473	 http://farm4.staticflickr.com/3241/2357822224_5f62dbe486_q.jpg	 http://farm4.staticflickr.com/3241/2357822224_5f62dbe486_m.jpg	 http://www.flickr.com/photos/48527644@N00/2357822224	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2013/2235138069_4ee149af37_q.jpg	 http://farm3.staticflickr.com/2013/2235138069_4ee149af37_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235138069	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2012/2235138283_67268da726_q.jpg	 http://farm3.staticflickr.com/2012/2235138283_67268da726_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235138283	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2131/2235927376_62c0b7b05f_q.jpg	 http://farm3.staticflickr.com/2131/2235927376_62c0b7b05f_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235927376	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2053/2235927686_dde029bae7_q.jpg	 http://farm3.staticflickr.com/2053/2235927686_dde029bae7_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235927686	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2132/2235139051_2a0e78f212_q.jpg	 http://farm3.staticflickr.com/2132/2235139051_2a0e78f212_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235139051	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2031/2235928184_2d06c78916_q.jpg	 http://farm3.staticflickr.com/2031/2235928184_2d06c78916_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235928184	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2257/2235928496_73f3a892b1_q.jpg	 http://farm3.staticflickr.com/2257/2235928496_73f3a892b1_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235928496	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2172/2235139921_d615cdcc16_q.jpg	 http://farm3.staticflickr.com/2172/2235139921_d615cdcc16_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235139921	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2381/2235929090_8aa3fea285_q.jpg	 http://farm3.staticflickr.com/2381/2235929090_8aa3fea285_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235929090	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2120/2235929364_c8506389a5_q.jpg	 http://farm3.staticflickr.com/2120/2235929364_c8506389a5_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235929364	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2122/2235929634_1c56d547f8_q.jpg	 http://farm3.staticflickr.com/2122/2235929634_1c56d547f8_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235929634	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2196/2235929862_56bf12bcfd_q.jpg	 http://farm3.staticflickr.com/2196/2235929862_56bf12bcfd_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235929862	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2189/2235930150_0fdabc7211_q.jpg	 http://farm3.staticflickr.com/2189/2235930150_0fdabc7211_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235930150	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2141/2235141631_f8ee0c646a_q.jpg	 http://farm3.staticflickr.com/2141/2235141631_f8ee0c646a_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235141631	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2005/2235141965_8b8c51250e_q.jpg	 http://farm3.staticflickr.com/2005/2235141965_8b8c51250e_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235141965	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2261/2235142261_00b644b5b1_q.jpg	 http://farm3.staticflickr.com/2261/2235142261_00b644b5b1_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235142261	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2201/2235142505_b616767967_q.jpg	 http://farm3.staticflickr.com/2201/2235142505_b616767967_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235142505	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2087/2235931664_6244b3925c_q.jpg	 http://farm3.staticflickr.com/2087/2235931664_6244b3925c_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235931664	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2186/2235931954_198fc6d71e_q.jpg	 http://farm3.staticflickr.com/2186/2235931954_198fc6d71e_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235931954	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2035/2235143599_ee5352b78d_q.jpg	 http://farm3.staticflickr.com/2035/2235143599_ee5352b78d_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235143599	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2415/2235144259_187b750491_q.jpg	 http://farm3.staticflickr.com/2415/2235144259_187b750491_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235144259	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2111/2235144527_5325acfc68_q.jpg	 http://farm3.staticflickr.com/2111/2235144527_5325acfc68_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235144527	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2296/2235933498_2438e548a3_q.jpg	 http://farm3.staticflickr.com/2296/2235933498_2438e548a3_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235933498	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2402/2235933856_10f5c88f45_q.jpg	 http://farm3.staticflickr.com/2402/2235933856_10f5c88f45_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235933856	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2168/2235145415_80f704ede2_q.jpg	 http://farm3.staticflickr.com/2168/2235145415_80f704ede2_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235145415	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2181/2235934484_9ae689b5fe_q.jpg	 http://farm3.staticflickr.com/2181/2235934484_9ae689b5fe_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235934484	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2048/2235934836_ea742969f1_q.jpg	 http://farm3.staticflickr.com/2048/2235934836_ea742969f1_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235934836	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2011/2235146413_a254bc671b_q.jpg	 http://farm3.staticflickr.com/2011/2235146413_a254bc671b_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235146413	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2087/2235146691_911604e021_q.jpg	 http://farm3.staticflickr.com/2087/2235146691_911604e021_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235146691	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2046/2235146983_7b64c52cf2_q.jpg	 http://farm3.staticflickr.com/2046/2235146983_7b64c52cf2_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235146983	 MrLob	
Richmond Graffiti	-37.789313	144.987473	 http://farm3.staticflickr.com/2363/2235935970_9471b4e219_q.jpg	 http://farm3.staticflickr.com/2363/2235935970_9471b4e219_m.jpg	 http://www.flickr.com/photos/48527644@N00/2235935970	 MrLob	
Yummy Food	-37.789313	144.987473	 http://farm3.staticflickr.com/2215/2217652441_363cb3ebcd_q.jpg	 http://farm3.staticflickr.com/2215/2217652441_363cb3ebcd_m.jpg	 http://www.flickr.com/photos/48527644@N00/2217652441	 MrLob	
ZZZZZZZzzzzz	-37.789313	144.987473	 http://farm3.staticflickr.com/2253/2217653017_c9a743c617_q.jpg	 http://farm3.staticflickr.com/2253/2217653017_c9a743c617_m.jpg	 http://www.flickr.com/photos/48527644@N00/2217653017	 MrLob	
Wall of Blame	-37.789313	144.987473	 http://farm3.staticflickr.com/2216/2218449650_d3754b9b15_q.jpg	 http://farm3.staticflickr.com/2216/2218449650_d3754b9b15_m.jpg	 http://www.flickr.com/photos/48527644@N00/2218449650	 MrLob	
Hunch	-37.789313	144.987473	 http://farm3.staticflickr.com/2100/2217656307_48764dc7bd_q.jpg	 http://farm3.staticflickr.com/2100/2217656307_48764dc7bd_m.jpg	 http://www.flickr.com/photos/48527644@N00/2217656307	 MrLob	
Spray Can Vespa	-37.789313	144.987473	 http://farm3.staticflickr.com/2063/2217656583_1b98b7cdf7_q.jpg	 http://farm3.staticflickr.com/2063/2217656583_1b98b7cdf7_m.jpg	 http://www.flickr.com/photos/48527644@N00/2217656583	 MrLob	
melbourne - australia	-37.78842	144.930353	 http://farm9.staticflickr.com/8350/8202209287_0b365586bf_q.jpg	 http://farm9.staticflickr.com/8350/8202209287_0b365586bf_m.jpg	 http://www.flickr.com/photos/15632697@N06/8202209287	 Greenes Music	
Sunshine Trainstation Filling Time (3 van 11)	-37.787835	144.83227	 http://farm8.staticflickr.com/7124/7633300068_f949557e69_q.jpg	 http://farm8.staticflickr.com/7124/7633300068_f949557e69_m.jpg	 http://www.flickr.com/photos/44438508@N02/7633300068	 Pure Natural Ingredients	
The Giant Storybook Project 2013-02-16 (IMG_1499)	-37.787739	144.980063	 http://farm9.staticflickr.com/8238/8501937468_4a147ac930_q.jpg	 http://farm9.staticflickr.com/8238/8501937468_4a147ac930_m.jpg	 http://www.flickr.com/photos/74822983@N02/8501937468	 ajhaysom	
The Giant Storybook Project 2013-02-16 (IMG_1505_6_7)	-37.787714	144.980155	 http://farm9.staticflickr.com/8102/8501929144_f35f6b1665_q.jpg	 http://farm9.staticflickr.com/8102/8501929144_f35f6b1665_m.jpg	 http://www.flickr.com/photos/74822983@N02/8501929144	 ajhaysom	
Camera Lens Lennie	-37.787547	144.980027	 http://farm6.staticflickr.com/5265/5745028907_364ec16dbc_q.jpg	 http://farm6.staticflickr.com/5265/5745028907_364ec16dbc_m.jpg	 http://www.flickr.com/photos/59335517@N02/5745028907	 1llustr4t0r.com	
End Of The Line	-37.787547	144.980027	 http://farm6.staticflickr.com/5030/5745574426_28841e9529_q.jpg	 http://farm6.staticflickr.com/5030/5745574426_28841e9529_m.jpg	 http://www.flickr.com/photos/59335517@N02/5745574426	 1llustr4t0r.com	
Cub	-37.787547	144.980027	 http://farm6.staticflickr.com/5021/5745027995_f4cea3cf8c_q.jpg	 http://farm6.staticflickr.com/5021/5745027995_f4cea3cf8c_m.jpg	 http://www.flickr.com/photos/59335517@N02/5745027995	 1llustr4t0r.com	
HadouKen!	-37.787547	144.980027	 http://farm3.staticflickr.com/2139/5745573442_51ec9bf315_q.jpg	 http://farm3.staticflickr.com/2139/5745573442_51ec9bf315_m.jpg	 http://www.flickr.com/photos/59335517@N02/5745573442	 1llustr4t0r.com	
Faces In The Crowd	-37.787547	144.980027	 http://farm4.staticflickr.com/3361/5745572992_2f438144e2_q.jpg	 http://farm4.staticflickr.com/3361/5745572992_2f438144e2_m.jpg	 http://www.flickr.com/photos/59335517@N02/5745572992	 1llustr4t0r.com	
Bonnie Baby	-37.787547	144.980027	 http://farm6.staticflickr.com/5302/5745026465_4e91f1faea_q.jpg	 http://farm6.staticflickr.com/5302/5745026465_4e91f1faea_m.jpg	 http://www.flickr.com/photos/59335517@N02/5745026465	 1llustr4t0r.com	
Smoky	-37.787547	144.980027	 http://farm4.staticflickr.com/3616/5745025949_097e5417e0_q.jpg	 http://farm4.staticflickr.com/3616/5745025949_097e5417e0_m.jpg	 http://www.flickr.com/photos/59335517@N02/5745025949	 1llustr4t0r.com	
Boozin' Buddha	-37.787547	144.980027	 http://farm6.staticflickr.com/5183/5745570884_5b229d8bd0_q.jpg	 http://farm6.staticflickr.com/5183/5745570884_5b229d8bd0_m.jpg	 http://www.flickr.com/photos/59335517@N02/5745570884	 1llustr4t0r.com	
Spideradiation	-37.787547	144.980027	 http://farm6.staticflickr.com/5025/5745025415_1429e9909a_q.jpg	 http://farm6.staticflickr.com/5025/5745025415_1429e9909a_m.jpg	 http://www.flickr.com/photos/59335517@N02/5745025415	 1llustr4t0r.com	
Chic Chick	-37.787547	144.980027	 http://farm3.staticflickr.com/2137/5745570514_f73c30d3b1_q.jpg	 http://farm3.staticflickr.com/2137/5745570514_f73c30d3b1_m.jpg	 http://www.flickr.com/photos/59335517@N02/5745570514	 1llustr4t0r.com	
Funstoppers	-37.787547	144.980027	 http://farm3.staticflickr.com/2719/5745024087_852b463566_q.jpg	 http://farm3.staticflickr.com/2719/5745024087_852b463566_m.jpg	 http://www.flickr.com/photos/59335517@N02/5745024087	 1llustr4t0r.com	
Player	-37.787547	144.980027	 http://farm6.staticflickr.com/5188/5745023917_6d65e44022_q.jpg	 http://farm6.staticflickr.com/5188/5745023917_6d65e44022_m.jpg	 http://www.flickr.com/photos/59335517@N02/5745023917	 1llustr4t0r.com	
B'loons	-37.787547	144.980027	 http://farm2.staticflickr.com/1432/5745569634_23c9a8a225_q.jpg	 http://farm2.staticflickr.com/1432/5745569634_23c9a8a225_m.jpg	 http://www.flickr.com/photos/59335517@N02/5745569634	 1llustr4t0r.com	
Hot Tin Roof	-37.787547	144.980027	 http://farm6.staticflickr.com/5067/5745569290_9271e188a9_q.jpg	 http://farm6.staticflickr.com/5067/5745569290_9271e188a9_m.jpg	 http://www.flickr.com/photos/59335517@N02/5745569290	 1llustr4t0r.com	
Evolution	-37.787547	144.980027	 http://farm3.staticflickr.com/2055/5745022863_38e2d3f2a7_q.jpg	 http://farm3.staticflickr.com/2055/5745022863_38e2d3f2a7_m.jpg	 http://www.flickr.com/photos/59335517@N02/5745022863	 1llustr4t0r.com	
Pink Police	-37.787547	144.980027	 http://farm6.staticflickr.com/5105/5745022581_2bcbef91e7_q.jpg	 http://farm6.staticflickr.com/5105/5745022581_2bcbef91e7_m.jpg	 http://www.flickr.com/photos/59335517@N02/5745022581	 1llustr4t0r.com	
Faded	-37.787547	144.980027	 http://farm6.staticflickr.com/5307/5745022269_f3f7be5d41_q.jpg	 http://farm6.staticflickr.com/5307/5745022269_f3f7be5d41_m.jpg	 http://www.flickr.com/photos/59335517@N02/5745022269	 1llustr4t0r.com	
Bugs	-37.787547	144.980027	 http://farm3.staticflickr.com/2291/5745567476_f178d64a54_q.jpg	 http://farm3.staticflickr.com/2291/5745567476_f178d64a54_m.jpg	 http://www.flickr.com/photos/59335517@N02/5745567476	 1llustr4t0r.com	
Gozilla!	-37.787547	144.980027	 http://farm6.staticflickr.com/5141/5745021957_20f4a89b4f_q.jpg	 http://farm6.staticflickr.com/5141/5745021957_20f4a89b4f_m.jpg	 http://www.flickr.com/photos/59335517@N02/5745021957	 1llustr4t0r.com	
Purple Portrait	-37.787547	144.980027	 http://farm4.staticflickr.com/3126/5745566738_be4348ab8d_q.jpg	 http://farm4.staticflickr.com/3126/5745566738_be4348ab8d_m.jpg	 http://www.flickr.com/photos/59335517@N02/5745566738	 1llustr4t0r.com	
Dali	-37.787547	144.980027	 http://farm6.staticflickr.com/5224/5745020261_6f7a35e4e1_q.jpg	 http://farm6.staticflickr.com/5224/5745020261_6f7a35e4e1_m.jpg	 http://www.flickr.com/photos/59335517@N02/5745020261	 1llustr4t0r.com	
VB	-37.787547	144.980027	 http://farm3.staticflickr.com/2768/5745565814_16fb65f418_q.jpg	 http://farm3.staticflickr.com/2768/5745565814_16fb65f418_m.jpg	 http://www.flickr.com/photos/59335517@N02/5745565814	 1llustr4t0r.com	
bush	-37.787492	144.938936	 http://farm4.staticflickr.com/3183/2777410130_00a3397b9d_q.jpg	 http://farm4.staticflickr.com/3183/2777410130_00a3397b9d_m.jpg	 http://www.flickr.com/photos/27449306@N03/2777410130	 truly0utrageous	
P7085391	-37.787492	144.938936	 http://farm4.staticflickr.com/3257/2777403316_16f74d2acc_q.jpg	 http://farm4.staticflickr.com/3257/2777403316_16f74d2acc_m.jpg	 http://www.flickr.com/photos/27449306@N03/2777403316	 truly0utrageous	
Northside 2012 - Page 1 of question sheet.	-37.787462	144.981304	 http://farm8.staticflickr.com/7067/6972073469_0b0c188a88_q.jpg	 http://farm8.staticflickr.com/7067/6972073469_0b0c188a88_m.jpg	 http://www.flickr.com/photos/32614668@N00/6972073469	 Geoffmo	
Under The Bridge 1	-37.787334	145.025333	 http://farm6.staticflickr.com/5252/5480442252_cb77ab4980_q.jpg	 http://farm6.staticflickr.com/5252/5480442252_cb77ab4980_m.jpg	 http://www.flickr.com/photos/59335517@N02/5480442252	 1llustr4t0r.com	
Under The Bridge 2	-37.787334	145.0255	 http://farm6.staticflickr.com/5254/5480442128_9bab025dde_q.jpg	 http://farm6.staticflickr.com/5254/5480442128_9bab025dde_m.jpg	 http://www.flickr.com/photos/59335517@N02/5480442128	 1llustr4t0r.com	
Under The Bridge 3	-37.787334	145.0255	 http://farm6.staticflickr.com/5132/5480442000_85789a1d9e_q.jpg	 http://farm6.staticflickr.com/5132/5480442000_85789a1d9e_m.jpg	 http://www.flickr.com/photos/59335517@N02/5480442000	 1llustr4t0r.com	
Under The Bridge 5	-37.787167	145.0255	 http://farm6.staticflickr.com/5053/5479840675_0cc76c7392_q.jpg	 http://farm6.staticflickr.com/5053/5479840675_0cc76c7392_m.jpg	 http://www.flickr.com/photos/59335517@N02/5479840675	 1llustr4t0r.com	
Under The Bridge 4	-37.787167	145.0255	 http://farm6.staticflickr.com/5137/5480441842_fc1ffb89de_q.jpg	 http://farm6.staticflickr.com/5137/5480441842_fc1ffb89de_m.jpg	 http://www.flickr.com/photos/59335517@N02/5480441842	 1llustr4t0r.com	
missing art.	-37.787167	144.986833	 http://farm5.staticflickr.com/4093/4792559892_e725e7bcd8_q.jpg	 http://farm5.staticflickr.com/4093/4792559892_e725e7bcd8_m.jpg	 http://www.flickr.com/photos/25543011@N00/4792559892	 Will Cowan	
Under The Bridge 6	-37.787	145.025333	 http://farm6.staticflickr.com/5298/5480441592_63ca77930f_q.jpg	 http://farm6.staticflickr.com/5298/5480441592_63ca77930f_m.jpg	 http://www.flickr.com/photos/59335517@N02/5480441592	 1llustr4t0r.com	
Under The Bridge 7	-37.787	145.0255	 http://farm6.staticflickr.com/5297/5480441460_c470d8dfc9_q.jpg	 http://farm6.staticflickr.com/5297/5480441460_c470d8dfc9_m.jpg	 http://www.flickr.com/photos/59335517@N02/5480441460	 1llustr4t0r.com	
Hoddle Street off-ramp Clifton Hill 1977.	-37.78669	144.994704	 http://farm9.staticflickr.com/8485/8218429939_d9abd7da69_q.jpg	 http://farm9.staticflickr.com/8485/8218429939_d9abd7da69_m.jpg	 http://www.flickr.com/photos/62420310@N07/8218429939	 David Wadelton (Northcote Hysterical Society)	
